ID,Total_Cell_Count,MCavg_Norm_Cell_Count,MCavg_Norm_Proliferative,Categories
hsa-miR-943,715.5,1.368532207,1.471396704,Neutral
hsa-miR-3175,650,1.243250782,1.485212636,Neutral
hsa-miR-580,537,1.027116415,1.492120601,Neutral
hsa-miR-5691,561.5,1.073977406,1.492120601,Neutral
hsa-miR-151a-3p,600,1.147616106,1.492120601,Neutral
hsa-miR-548ab,629.5,1.204040565,1.492120601,Neutral
hsa-miR-142-5p,630.5,1.205953259,1.492120601,Neutral
hsa-miR-589-5p,667,1.275766572,1.492120601,Neutral
hsa-miR-1224-5p,689,1.317845829,1.492120601,Neutral
hsa-miR-3921,560.5,1.072064713,1.499028567,Neutral
hsa-miR-1292-5p,601,1.1495288,1.499028567,Neutral
hsa-miR-422a,601.5,1.150485147,1.499028567,Neutral
hsa-miR-454-3p,781,1.493813632,1.499028567,Neutral
hsa-miR-31-3p,581.5,1.112231277,1.505936533,Pro
hsa-miR-487b,595.5,1.139008986,1.505936533,Pro
hsa-miR-4308,563.5,1.077802793,1.512844499,Pro
hsa-miR-204-5p,612.5,1.171524775,1.512844499,Pro
hsa-miR-320c,664.5,1.270984838,1.512844499,Pro
hsa-miR-5007-3p,562.5,1.0758901,1.519752464,Pro
hsa-miR-451a,572,1.094060688,1.519752464,Pro
hsa-miR-1273g-5p,601,1.1495288,1.519752464,Pro
hsa-miR-4755-3p,615,1.176306509,1.519752464,Pro
hsa-miR-5010-5p,624.5,1.194477097,1.519752464,Pro
hsa-miR-493-5p,522.5,0.999382359,1.52666043,Pro
hsa-miR-3934-3p,587.5,1.123707438,1.52666043,Pro
hsa-miR-4435,608.5,1.163874001,1.52666043,Pro
hsa-miR-3646,577,1.103624156,1.533568396,Pro
hsa-miR-4801,606.5,1.160048614,1.533568396,Pro
hsa-miR-1292-3p,654.5,1.251857903,1.533568396,Pro
hsa-miR-1233-3p,701.5,1.341754498,1.533568396,Pro
hsa-miR-4659a-5p,634.5,1.213604033,1.540476362,Pro
hsa-miR-888-5p,593,1.134227252,1.554292293,Pro
hsa-miR-410,630.5,1.205953259,1.554292293,Pro
hsa-miR-5687,548.5,1.049112391,1.561200259,Pro
hsa-miR-4649-5p,526,1.006076787,1.568108225,Pro
hsa-miR-421,666,1.273853878,1.568108225,Pro
hsa-miR-30a-3p,693.5,1.32645295,1.568108225,Pro
hsa-miR-5690,478.5,0.915223845,1.57501619,Pro
hsa-miR-622,631,1.206909605,1.57501619,Pro
hsa-miR-3672,759.5,1.452690721,1.57501619,Pro
hsa-miR-4523,647.5,1.238469048,1.581924156,Pro
hsa-miR-3133,635,1.214560379,1.588832122,Pro
hsa-miR-1908,714,1.365663167,1.588832122,Pro
hsa-miR-1228-3p,605.5,1.158135921,1.595740088,Pro
hsa-miR-1298,697,1.333147377,1.595740088,Pro
hsa-miR-543,623.5,1.192564404,1.602648053,Pro
hsa-miR-142-3p,640,1.224123847,1.602648053,Pro
hsa-miR-769-5p,669,1.279591959,1.602648053,Pro
hsa-miR-3682-3p,631.5,1.207865952,1.609556019,Pro
hsa-miR-548ao-3p,666.5,1.274810225,1.609556019,Pro
hsa-miR-4445-3p,602.5,1.15239784,1.616463985,Pro
hsa-miR-3664-5p,613,1.172481122,1.616463985,Pro
hsa-miR-548t-5p,677,1.294893507,1.616463985,Pro
hsa-miR-548as-3p,585.5,1.119882051,1.623371951,Pro
hsa-miR-3144-5p,663,1.268115798,1.623371951,Pro
hsa-miR-520f,762,1.457472455,1.623371951,Pro
hsa-miR-202-5p,489,0.935307127,1.630279916,Pro
hsa-miR-616-3p,541.5,1.035723536,1.630279916,Pro
hsa-miR-22-3p,660,1.262377717,1.630279916,Pro
hsa-miR-4295,806.5,1.542587316,1.630279916,Pro
hsa-miR-574-3p,647,1.237512701,1.644095848,Pro
hsa-miR-4733-3p,543.5,1.039548923,1.651003814,Pro
hsa-miR-3681-5p,722.5,1.381921062,1.651003814,Pro
hsa-miR-224-3p,549.5,1.051025084,1.657911779,Pro
hsa-miR-4314,608,1.162917655,1.657911779,Pro
hsa-miR-541-5p,619.5,1.18491363,1.657911779,Pro
hsa-miR-559,538.5,1.029985456,1.664819745,Pro
hsa-miR-411-5p,583.5,1.116056664,1.664819745,Pro
hsa-miR-5685,656,1.254726943,1.664819745,Pro
hsa-miR-4494,636,1.216473073,1.671727711,Pro
hsa-miR-196a-5p,618,1.18204459,1.678635677,Pro
hsa-miR-340-3p,673.5,1.288199079,1.678635677,Pro
hsa-miR-4711-3p,657.5,1.257595983,1.692451608,Pro
hsa-miR-324-5p,619.5,1.18491363,1.699359574,Pro
hsa-miR-3610,699.5,1.337929111,1.699359574,Pro
hsa-miR-4760-3p,529,1.011814867,1.70626754,Pro
hsa-miR-1305,536,1.025203722,1.70626754,Pro
hsa-miR-4252,597,1.141878026,1.70626754,Pro
hsa-miR-3163,605,1.157179574,1.70626754,Pro
hsa-miR-5579-5p,637,1.218385766,1.70626754,Pro
hsa-miR-3131,649,1.241338088,1.70626754,Pro
hsa-miR-548ay-5p,606,1.159092268,1.713175505,Pro
hsa-miR-4695-3p,680,1.300631587,1.713175505,Pro
hsa-miR-4286,555.5,1.062501245,1.720083471,Pro
hsa-miR-937-3p,678,1.2968062,1.720083471,Pro
hsa-miR-4251,637.5,1.219342113,1.726991437,Pro
hsa-miR-576-3p,680,1.300631587,1.726991437,Pro
hsa-miR-3140-5p,456,0.872188241,1.733899403,Pro
hsa-miR-5089-5p,621,1.18778267,1.733899403,Pro
hsa-miR-3663-5p,664,1.270028491,1.733899403,Pro
hsa-miR-6502-3p,579.5,1.108405889,1.747715334,Pro
MC2,500.3333333,0.95698432,1.753471973,Pro
hsa-miR-3134,538,1.029029109,1.7546233,Pro
hsa-miR-7-1-3p,590.5,1.129445518,1.7546233,Pro
hsa-miR-186-5p,620,1.185869977,1.761531266,Pro
hsa-miR-503-3p,624.5,1.194477097,1.761531266,Pro
hsa-miR-190a,740,1.415393198,1.761531266,Pro
hsa-miR-548as-5p,577,1.103624156,1.768439231,Pro
hsa-miR-4758-3p,734,1.403917037,1.768439231,Pro
hsa-miR-363-3p,628,1.201171525,1.775347197,Pro
hsa-miR-4726-5p,716,1.369488554,1.775347197,Pro
hsa-miR-652-3p,752.5,1.439301867,1.775347197,Pro
hsa-miR-4496,589,1.126576478,1.782255163,Pro
hsa-miR-181b-3p,674,1.289155426,1.782255163,Pro
hsa-miR-412,807.5,1.54450001,1.782255163,Pro
hsa-miR-3139,641.5,1.226992887,1.789163129,Pro
hsa-miR-4764-3p,645.5,1.234643661,1.789163129,Pro
hsa-miR-3162-5p,639.5,1.2231675,1.796071094,Pro
hsa-miR-298,722.5,1.381921062,1.796071094,Pro
hsa-miR-3667-5p,661.5,1.265246757,1.80297906,Pro
hsa-miR-3187-3p,684.5,1.309238708,1.80297906,Pro
hsa-miR-3666,861,1.646829113,1.80297906,Pro
hsa-miR-154-3p,610.5,1.167699388,1.809887026,Pro
hsa-miR-551a,638,1.22029846,1.809887026,Pro
hsa-miR-3683,689,1.317845829,1.809887026,Pro
hsa-miR-3972,705.5,1.349405272,1.809887026,Pro
hsa-miR-1197,784,1.499551712,1.809887026,Pro
hsa-miR-1178-5p,644,1.231774621,1.816794992,Pro
hsa-miR-3194-5p,668.5,1.278635612,1.823702957,Pro
hsa-miR-4786-5p,686,1.312107748,1.823702957,Pro
hsa-miR-1297,690.5,1.320714869,1.823702957,Pro
hsa-miR-1296,777.5,1.487119205,1.823702957,Pro
hsa-miR-125a-3p,581,1.11127493,1.830610923,Pro
hsa-miR-4705,639.5,1.2231675,1.830610923,Pro
hsa-miR-323b-3p,663,1.268115798,1.837518889,Pro
hsa-miR-591,740.5,1.416349545,1.837518889,Pro
hsa-miR-28-5p,578.5,1.106493196,1.844426855,Pro
hsa-miR-3649,806.5,1.542587316,1.844426855,Pro
hsa-miR-548c-5p,621,1.18778267,1.85133482,Pro
hsa-miR-4725-5p,666.5,1.274810225,1.858242786,Pro
hsa-miR-4770,584.5,1.117969357,1.865150752,Pro
hsa-miR-576-5p,610,1.166743042,1.865150752,Pro
hsa-miR-371a-3p,860.5,1.645872766,1.865150752,Pro
hsa-miR-1273c,608.5,1.163874001,1.872058718,Pro
hsa-miR-204-3p,599.5,1.14665976,1.878966683,Pro
hsa-miR-4534,618.5,1.183000936,1.878966683,Pro
hsa-miR-1468,616,1.178219203,1.885874649,Pro
hsa-miR-4254,701,1.340798151,1.885874649,Pro
hsa-miR-29c-5p,784.5,1.500508059,1.892782615,Pro
hsa-miR-4643,633,1.210734992,1.899690581,Pro
hsa-miR-3659,612,1.170568429,1.906598546,Pro
hsa-miR-708-5p,652,1.247076169,1.913506512,Pro
hsa-miR-3978,653,1.248988863,1.913506512,Pro
hsa-miR-197-3p,719.5,1.376182981,1.913506512,Pro
hsa-miR-3194-3p,538,1.029029109,1.920414478,Pro
hsa-miR-4740-3p,552.5,1.056763165,1.920414478,Pro
hsa-miR-4436b-5p,604,1.15526688,1.920414478,Pro
hsa-miR-548d-5p,606.5,1.160048614,1.920414478,Pro
hsa-miR-548s,630.5,1.205953259,1.920414478,Pro
hsa-miR-548n,635.5,1.215516726,1.920414478,Pro
hsa-miR-5579-3p,525,1.004164093,1.927322444,Pro
hsa-miR-3657,679.5,1.299675241,1.927322444,Pro
hsa-miR-3169,706,1.350361619,1.934230409,Pro
hsa-miR-548az-5p,551,1.053894124,1.941138375,Pro
hsa-miR-3942-5p,564,1.07875914,1.941138375,Pro
hsa-miR-122-3p,590,1.128489171,1.941138375,Pro
hsa-miR-6513-5p,589.5,1.127532825,1.961862272,Pro
hsa-miR-195-3p,631.5,1.207865952,1.961862272,Pro
hsa-miR-4775,625,1.195433444,1.968770238,Pro
hsa-miR-516a-5p,723,1.382877408,1.968770238,Pro
hsa-miR-19a-3p,827,1.581797533,1.968770238,Pro
hsa-miR-145-5p,600.5,1.148572453,1.975678204,Pro
hsa-miR-4632-5p,666.5,1.274810225,1.975678204,Pro
hsa-miR-4723-5p,694,1.327409296,1.975678204,Pro
hsa-miR-662,694,1.327409296,1.975678204,Pro
hsa-miR-4499,635.5,1.215516726,1.982586169,Pro
hsa-miR-1246,712.5,1.362794126,1.982586169,Pro
hsa-miR-4492,725,1.386702795,1.982586169,Pro
hsa-miR-4324,613.5,1.173437469,1.989494135,Pro
hsa-miR-320a,648.5,1.240381742,1.996402101,Pro
hsa-miR-3676-3p,715,1.36757586,1.996402101,Pro
hsa-miR-4999-5p,825.5,1.578928493,1.996402101,Pro
hsa-miR-196b-5p,609.5,1.165786695,2.010218032,Pro
hsa-miR-2909,663.5,1.269072144,2.010218032,Pro
hsa-miR-4667-3p,735,1.40582973,2.010218032,Pro
hsa-miR-548ar-5p,522,0.998426013,2.017125998,Pro
hsa-miR-4645-5p,641.5,1.226992887,2.017125998,Pro
hsa-miR-1255b-5p,699.5,1.337929111,2.017125998,Pro
hsa-miR-345-3p,623.5,1.192564404,2.024033964,Pro
hsa-miR-96-3p,630.5,1.205953259,2.024033964,Pro
hsa-miR-3927-3p,684.5,1.309238708,2.03094193,Pro
hsa-miR-26a-2-3p,576.5,1.102667809,2.037849895,Pro
hsa-miR-143-3p,676.5,1.29393716,2.037849895,Pro
hsa-miR-3120-5p,551.5,1.054850471,2.044757861,Pro
hsa-miR-369-3p,574,1.097886075,2.044757861,Pro
hsa-miR-222-5p,596,1.139965332,2.044757861,Pro
hsa-miR-126-5p,666.5,1.274810225,2.044757861,Pro
hsa-miR-92a-2-5p,668,1.277679265,2.051665827,Pro
hsa-miR-3976,655,1.25281425,2.058573793,Pro
hsa-miR-582-5p,882,1.686995676,2.058573793,Pro
hsa-miR-623,606.5,1.160048614,2.07929769,Pro
hsa-miR-6131,456,0.872188241,2.086205656,Pro
hsa-miR-328,679,1.298718894,2.100021587,Pro
hsa-miR-6502-5p,491.5,0.940088861,2.106929553,Pro
hsa-miR-21-5p,568.5,1.087366261,2.106929553,Pro
hsa-miR-3155a,624.5,1.194477097,2.106929553,Pro
hsa-miR-211-5p,654,1.250901556,2.106929553,Pro
hsa-miR-6073,619,1.183957283,2.113837519,Pro
hsa-miR-4652-3p,635,1.214560379,2.120745484,Pro
hsa-miR-450a-5p,589,1.126576478,2.12765345,Pro
hsa-miR-937-5p,635,1.214560379,2.12765345,Pro
hsa-miR-4766-5p,638.5,1.221254807,2.12765345,Pro
hsa-miR-3148,662.5,1.267159451,2.12765345,Pro
hsa-miR-2114-3p,665.5,1.272897531,2.12765345,Pro
hsa-miR-6509-3p,578.5,1.106493196,2.134561416,Pro
hsa-miR-454-5p,614.5,1.175350162,2.134561416,Pro
hsa-miR-4481,589,1.126576478,2.141469382,Pro
hsa-miR-3925-5p,627.5,1.200215178,2.141469382,Pro
hsa-miR-3688-3p,647,1.237512701,2.141469382,Pro
hsa-miR-3928,712,1.36183778,2.141469382,Pro
hsa-miR-5582-3p,558.5,1.068239326,2.148377347,Pro
hsa-miR-4301,626,1.197346138,2.148377347,Pro
hsa-miR-3606-5p,633.5,1.211691339,2.148377347,Pro
hsa-miR-19a-5p,714,1.365663167,2.155285313,Pro
hsa-miR-19b-3p,723,1.382877408,2.155285313,Pro
hsa-miR-6080,735.5,1.406786077,2.155285313,Pro
hsa-miR-5739,528.5,1.01085852,2.169101245,Pro
hsa-miR-3171,618.5,1.183000936,2.17600921,Pro
hsa-miR-548ap-5p,661.5,1.265246757,2.17600921,Pro
hsa-miR-3613-3p,759,1.451734375,2.17600921,Pro
hsa-miR-3622b-3p,656.5,1.25568329,2.189825142,Pro
hsa-miR-301b,883,1.68890837,2.196733108,Pro
hsa-miR-5585-3p,579.5,1.108405889,2.203641073,Pro
hsa-miR-6514-5p,571.5,1.093104341,2.210549039,Pro
hsa-miR-3152-3p,638.5,1.221254807,2.210549039,Pro
hsa-miR-15b-3p,770.5,1.47373035,2.210549039,Pro
hsa-miR-7-2-3p,630.5,1.205953259,2.217457005,Pro
hsa-miR-4276,649.5,1.242294435,2.217457005,Pro
hsa-miR-572,774.5,1.481381124,2.224364971,Pro
hsa-miR-639,861.5,1.64778546,2.224364971,Pro
hsa-miR-3173-5p,411.5,0.78707338,2.231272936,Pro
hsa-miR-548aq-5p,545,1.042417963,2.231272936,Pro
hsa-miR-668-3p,638,1.22029846,2.231272936,Pro
hsa-miR-3136-5p,758,1.449821681,2.231272936,Pro
hsa-miR-4317,700,1.338885458,2.238180902,Pro
hsa-miR-4632-3p,710.5,1.358968739,2.245088868,Pro
hsa-miR-1271-3p,768,1.468948616,2.245088868,Pro
hsa-miR-4469,638.5,1.221254807,2.251996834,Pro
hsa-miR-4684-5p,576,1.101711462,2.258904799,Pro
hsa-miR-6068,578,1.105536849,2.258904799,Pro
hsa-miR-4539,626.5,1.198302484,2.258904799,Pro
hsa-miR-3138,694.5,1.328365643,2.258904799,Pro
hsa-miR-920,665,1.271941185,2.265812765,Pro
hsa-miR-3648,693.5,1.32645295,2.265812765,Pro
hsa-miR-4782-3p,674.5,1.290111773,2.272720731,Pro
hsa-miR-3180-5p,610.5,1.167699388,2.286536662,Pro
hsa-miR-4655-3p,659,1.260465024,2.286536662,Pro
hsa-miR-4302,715.5,1.368532207,2.286536662,Pro
hsa-miR-1236-5p,569.5,1.089278954,2.30726056,Pro
hsa-miR-516a-3p,735,1.40582973,2.30726056,Pro
hsa-miR-200b-5p,694.5,1.328365643,2.314168525,Pro
hsa-miR-1825,851.5,1.628658524,2.321076491,Pro
hsa-miR-4714-3p,590,1.128489171,2.327984457,Pro
hsa-miR-211-3p,680.5,1.301587934,2.327984457,Pro
hsa-miR-770-5p,720.5,1.378095675,2.327984457,Pro
hsa-miR-2276,701.5,1.341754498,2.334892423,Pro
hsa-miR-337-3p,659,1.260465024,2.348708354,Pro
hsa-miR-371b-3p,819.5,1.567452332,2.348708354,Pro
hsa-miR-875-3p,701,1.340798151,2.35561632,Pro
hsa-miR-1226-3p,793,1.516765954,2.35561632,Pro
hsa-miR-487a,562.5,1.0758901,2.362524286,Pro
hsa-miR-4785,671,1.283417346,2.369432251,Pro
hsa-miR-4776-5p,657,1.256639637,2.376340217,Pro
hsa-miR-586,639,1.222211153,2.383248183,Pro
hsa-miR-4767,728,1.392440876,2.383248183,Pro
hsa-miR-5195-5p,697.5,1.334103724,2.390156149,Pro
hsa-miR-4703-5p,621,1.18778267,2.397064114,Pro
hsa-miR-504,641,1.22603654,2.40397208,Pro
hsa-miR-301a-3p,894,1.709947999,2.40397208,Pro
hsa-miR-514a-5p,762.25,1.457950629,2.410880046,Pro
hsa-miR-4787-3p,551.5,1.054850471,2.417788012,Pro
hsa-miR-6082,624,1.193520751,2.417788012,Pro
hsa-miR-1182,635,1.214560379,2.417788012,Pro
hsa-miR-5088,637,1.218385766,2.417788012,Pro
hsa-miR-3938,693,1.325496603,2.417788012,Pro
hsa-miR-197-5p,711.5,1.360881433,2.424695977,Pro
hsa-miR-1273f,610,1.166743042,2.431603943,Pro
hsa-miR-4634,671.5,1.284373692,2.431603943,Pro
hsa-miR-3919,706.5,1.351317965,2.431603943,Pro
hsa-miR-4757-5p,740,1.415393198,2.431603943,Pro
hsa-miR-2277-3p,668.5,1.278635612,2.438511909,Pro
hsa-miR-4442,651,1.245163476,2.45232784,Pro
hsa-miR-638,791,1.512940567,2.45232784,Pro
hsa-miR-4640-3p,794.5,1.519634994,2.45232784,Pro
hsa-miR-6511b-3p,574.5,1.098842422,2.459235806,Pro
hsa-miR-3130-3p,556,1.063457592,2.466143772,Pro
hsa-miR-382-3p,609.5,1.165786695,2.466143772,Pro
hsa-miR-1249,725.5,1.387659142,2.473051738,Pro
hsa-miR-3934-5p,765.5,1.464166882,2.473051738,Pro
hsa-miR-5688,606,1.159092268,2.479959703,Pro
hsa-miR-577,673.5,1.288199079,2.479959703,Pro
hsa-miR-4671-5p,643.5,1.230818274,2.493775635,Pro
hsa-miR-181a-5p,655,1.25281425,2.493775635,Pro
hsa-miR-1273d,605,1.157179574,2.507591566,Pro
hsa-miR-4735-5p,609,1.164830348,2.507591566,Pro
hsa-miR-4742-5p,669.5,1.280548305,2.514499532,Pro
hsa-miR-4459,723.5,1.383833755,2.514499532,Pro
hsa-miR-642a-5p,729,1.394353569,2.514499532,Pro
hsa-miR-548ac,645,1.233687314,2.521407498,Pro
hsa-miR-1914-5p,657.5,1.257595983,2.521407498,Pro
hsa-miR-4449,705,1.348448925,2.521407498,Pro
hsa-miR-922,735.5,1.406786077,2.521407498,Pro
hsa-miR-4728-3p,584.5,1.117969357,2.535223429,Pro
hsa-miR-381-3p,667,1.275766572,2.535223429,Pro
hsa-miR-4427,688,1.315933135,2.542131395,Pro
hsa-miR-320b,720.5,1.378095675,2.542131395,Pro
hsa-miR-378b,752,1.43834552,2.542131395,Pro
hsa-miR-4439,795,1.520591341,2.542131395,Pro
hsa-miR-515-3p,896.5,1.714729732,2.542131395,Pro
hsa-miR-1229-5p,713,1.363750473,2.549039361,Pro
hsa-miR-548am-5p,666.5,1.274810225,2.555947327,Pro
hsa-miR-1226-5p,709.5,1.357056046,2.555947327,Pro
hsa-miR-373-5p,682,1.304456974,2.562855292,Pro
hsa-miR-3156-5p,745.5,1.425913012,2.569763258,Pro
hsa-miR-4745-5p,682.5,1.305413321,2.576671224,Pro
hsa-miR-218-5p,720.5,1.378095675,2.58357919,Pro
hsa-miR-6513-3p,779.5,1.490944592,2.58357919,Pro
hsa-miR-939-5p,957,1.83044769,2.58357919,Pro
hsa-miR-452-5p,851,1.627702178,2.590487155,Pro
hsa-miR-512-3p,766.5,1.466079576,2.618119018,Pro
hsa-miR-1285-5p,814.5,1.557888865,2.618119018,Pro
hsa-miR-32-5p,709,1.356099699,2.625026984,Pro
hsa-miR-198,774.5,1.481381124,2.625026984,Pro
hsa-miR-3157-3p,418,0.799505887,2.63193495,Pro
hsa-miR-670,700,1.338885458,2.645750881,Pro
hsa-miR-1185-5p,638.5,1.221254807,2.659566813,Pro
hsa-miR-548o-3p,671.5,1.284373692,2.666474778,Pro
hsa-miR-4685-3p,652,1.247076169,2.68029071,Pro
hsa-miR-575,690.5,1.320714869,2.68029071,Pro
hsa-miR-492,734.5,1.404873384,2.68029071,Pro
hsa-miR-3127-3p,535.5,1.024247375,2.687198676,Pro
hsa-miR-5702,620.5,1.186826323,2.687198676,Pro
hsa-miR-3613-5p,653,1.248988863,2.687198676,Pro
hsa-miR-548w,685,1.310195055,2.687198676,Pro
hsa-miR-1237-3p,674.5,1.290111773,2.694106641,Pro
hsa-miR-3669,667.5,1.276722918,2.701014607,Pro
hsa-miR-146a-3p,650,1.243250782,2.707922573,Pro
hsa-miR-548ah-5p,736.5,1.408698771,2.707922573,Pro
hsa-miR-345-5p,799,1.528242115,2.707922573,Pro
hsa-miR-548a-5p,680,1.300631587,2.714830539,Pro
hsa-miR-5584-5p,729.5,1.395309916,2.721738504,Pro
hsa-miR-548au-5p,637.5,1.219342113,2.72864647,Pro
hsa-miR-1260a,675,1.29106812,2.735554436,Pro
hsa-miR-6088,583,1.115100317,2.742462402,Pro
hsa-miR-16-1-3p,726.5,1.389571836,2.742462402,Pro
hsa-miR-30e-3p,728.5,1.393397223,2.742462402,Pro
hsa-miR-1229-3p,702.5,1.343667191,2.749370367,Pro
hsa-miR-92a-3p,735.5,1.406786077,2.749370367,Pro
hsa-miR-3162-3p,472.5,0.903747684,2.756278333,Pro
hsa-miR-548o-5p,720,1.377139328,2.756278333,Pro
hsa-miR-3118,729.5,1.395309916,2.756278333,Pro
hsa-miR-374a-5p,719.5,1.376182981,2.763186299,Pro
hsa-miR-4536-3p,836,1.599011775,2.763186299,Pro
hsa-miR-4488,739.5,1.414436851,2.770094265,Pro
hsa-miR-4783-5p,714.5,1.366619513,2.783910196,Pro
hsa-miR-486-5p,779,1.489988245,2.790818162,Pro
hsa-miR-4714-5p,747.5,1.429738399,2.797726128,Pro
hsa-miR-4789-3p,612.5,1.171524775,2.804634093,Pro
hsa-miR-3125,721,1.379052021,2.804634093,Pro
hsa-miR-30d-3p,749,1.43260744,2.804634093,Pro
hsa-miR-367-3p,801,1.532067502,2.804634093,Pro
hsa-miR-212-3p,848,1.621964097,2.804634093,Pro
hsa-miR-3615,729.5,1.395309916,2.811542059,Pro
hsa-miR-550b-2-5p,871.5,1.666912395,2.811542059,Pro
hsa-miR-551b-3p,719.5,1.376182981,2.825357991,Pro
hsa-miR-4463,680,1.300631587,2.832265956,Pro
hsa-miR-4722-5p,776,1.484250164,2.832265956,Pro
hsa-miR-597,654,1.250901556,2.846081888,Pro
hsa-miR-4745-3p,722,1.380964715,2.846081888,Pro
hsa-miR-539-5p,626.5,1.198302484,2.852989854,Pro
hsa-miR-4769-5p,703.5,1.345579885,2.852989854,Pro
hsa-miR-1252,713.5,1.36470682,2.852989854,Pro
hsa-miR-151b,803,1.535892889,2.852989854,Pro
hsa-miR-1277-3p,671,1.283417346,2.859897819,Pro
hsa-miR-4271,699,1.336972764,2.859897819,Pro
hsa-miR-548aj-3p,641,1.22603654,2.866805785,Pro
hsa-miR-1228-5p,732.5,1.401047997,2.866805785,Pro
hsa-miR-2113,822,1.572234066,2.873713751,Pro
hsa-miR-4532,701,1.340798151,2.880621717,Pro
hsa-miR-4516,626.5,1.198302484,2.894437648,Pro
hsa-miR-891a,677.5,1.295849854,2.894437648,Pro
hsa-miR-3679-3p,801,1.532067502,2.894437648,Pro
hsa-miR-186-3p,686,1.312107748,2.915161545,Pro
hsa-miR-6128,522.5,0.999382359,2.922069511,Pro
hsa-miR-29a-5p,704,1.346536232,2.922069511,Pro
hsa-miR-1537,713.5,1.36470682,2.922069511,Pro
hsa-miR-1255b-2-3p,610,1.166743042,2.928977477,Pro
hsa-miR-941,649.5,1.242294435,2.928977477,Pro
hsa-miR-3690,697.5,1.334103724,2.928977477,Pro
hsa-miR-125b-5p,738.5,1.412524158,2.928977477,Pro
hsa-miR-4275,649,1.241338088,2.942793408,Pro
hsa-miR-5583-5p,608.5,1.163874001,2.949701374,Pro
hsa-miR-616-5p,657,1.256639637,2.963517306,Pro
hsa-miR-4715-3p,819.5,1.567452332,2.963517306,Pro
hsa-miR-495-3p,629.5,1.204040565,2.970425271,Pro
hsa-miR-4530,718.5,1.374270287,2.970425271,Pro
hsa-miR-6090,530,1.013727561,2.984241203,Pro
hsa-miR-4647,698,1.335060071,2.984241203,Pro
hsa-miR-2115-5p,806,1.54163097,2.991149169,Pro
hsa-miR-6089,537.5,1.028072762,2.998057134,Pro
hsa-miR-3183,676,1.292980813,2.998057134,Pro
hsa-miR-3687,715.5,1.368532207,2.998057134,Pro
hsa-miR-449b-3p,741,1.417305891,3.0049651,Pro
hsa-miR-1910,740,1.415393198,3.011873066,Pro
hsa-miR-423-5p,781.5,1.494769979,3.011873066,Pro
hsa-miR-4518,841,1.608575243,3.011873066,Pro
hsa-miR-548ag,643,1.229861927,3.018781032,Pro
hsa-miR-4509,665,1.271941185,3.018781032,Pro
hsa-miR-548ak,665,1.271941185,3.018781032,Pro
hsa-miR-490-3p,637,1.218385766,3.032596963,Pro
hsa-miR-3160-5p,486.5,0.930525393,3.039504929,Pro
hsa-miR-371b-5p,676,1.292980813,3.039504929,Pro
hsa-miR-1915-3p,668,1.277679265,3.046412895,Pro
hsa-miR-3164,745,1.424956666,3.046412895,Pro
hsa-miR-3679-5p,773.5,1.479468431,3.046412895,Pro
hsa-miR-4679,675,1.29106812,3.05332086,Pro
hsa-miR-23a-3p,754,1.442170907,3.05332086,Pro
hsa-miR-4760-5p,652,1.247076169,3.074044758,Pro
hsa-miR-4287,677.5,1.295849854,3.074044758,Pro
hsa-miR-223-3p,652.5,1.248032516,3.080952723,Pro
hsa-miR-4299,626.5,1.198302484,3.087860689,Pro
hsa-miR-5000-3p,659.5,1.26142137,3.087860689,Pro
hsa-miR-4750-3p,660.5,1.263334064,3.087860689,Pro
hsa-miR-4474-5p,614.5,1.175350162,3.094768655,Pro
hsa-miR-1255a,821,1.570321372,3.094768655,Pro
hsa-miR-1202,763.5,1.460341495,3.108584586,Pro
hsa-miR-4490,828.5,1.584666574,3.108584586,Pro
hsa-miR-4277,679,1.298718894,3.115492552,Pro
hsa-miR-1260b,730,1.396266263,3.122400518,Pro
hsa-miR-521,750,1.434520133,3.122400518,Pro
hsa-miR-365b-5p,812.5,1.554063477,3.122400518,Pro
hsa-miR-1538,679,1.298718894,3.129308484,Pro
hsa-miR-3920,717,1.371401247,3.129308484,Pro
hsa-miR-4765,571.5,1.093104341,3.136216449,Pro
hsa-miR-5004-3p,843.5,1.613356976,3.136216449,Pro
hsa-miR-663b,702,1.342710845,3.143124415,Pro
hsa-miR-188-5p,706.5,1.351317965,3.143124415,Pro
hsa-miR-548c-3p,648,1.239425395,3.156940347,Pro
hsa-miR-545-3p,691.5,1.322627563,3.156940347,Pro
hsa-miR-3117-5p,741,1.417305891,3.156940347,Pro
hsa-miR-425-5p,794,1.518678648,3.156940347,Pro
hsa-miR-498,737.5,1.410611464,3.163848312,Pro
hsa-miR-199a-3p,755,1.444083601,3.163848312,Pro
hsa-miR-484,779,1.489988245,3.170756278,Pro
hsa-miR-4691-3p,798,1.526329422,3.170756278,Pro
hsa-miR-1225-3p,812,1.553107131,3.170756278,Pro
hsa-miR-4751,700,1.338885458,3.18457221,Pro
hsa-miR-759,631,1.206909605,3.198388141,Pro
hsa-miR-3675-3p,817,1.562670598,3.198388141,Pro
hsa-miR-1470,802.5,1.534936542,3.205296107,Pro
hsa-miR-132-3p,844,1.614313323,3.205296107,Pro
hsa-miR-23a-5p,648,1.239425395,3.212204073,Pro
hsa-miR-3182,678,1.2968062,3.219112038,Pro
hsa-miR-181d,753,1.440258214,3.219112038,Pro
hsa-miR-4420,781,1.493813632,3.226020004,Pro
